429,612
895,873
550,579
1117,875
648,365
59,320
89,719
327,462
405,447
533,113
138,752
645,434
1131,187
649,264
374,111
271,386
450,429
1125,853
290,475
312,452
1035,137
1119,749
356,77
1051,729
1134,905
301,100
1206,500
588,181
686,806
447,231
254,836
540,632
519,158
985,323
876,919
164,808
66,435
579,126
948,361
1140,849
482,667
328,679
1052,447
297,326
178,119
77,244
304,437
348,828
1127,859
1134,799
131,211
146,820
120,236
952,360
1184,417
261,418
845,455
885,905
337,889
1102,805
922,386
650,788
298,480
85,451
518,615
215,465
962,326
430,296
1195,527
295,467
917,504
919,365
136,749
141,813
424,292
273,418
942,352
220,756
771,439
115,198
316,861
1088,444
145,537
882,143
201,758
431,447
248,429
484,70
627,257
435,275
1131,842
447,641
521,628
268,829
1109,157
1181,760
948,835
425,678
249,444
1121,877
455,296
474,621
231,132
1012,522
97,493
310,660
87,217
235,648
473,631
947,800
53,368
1191,451
809,102
246,112
128,499
206,464
690,877
430,483
909,887
290,427
174,154
98,217
949,377
507,638
244,764
446,62
484,659
84,361
798,102
1128,906
45,345
1181,731
525,566
1044,118
910,388
652,306
965,827
204,893
368,896
222,478
84,746
183,851
197,612
1055,705
292,812
417,247
285,83
1127,854
822,204
1128,449
215,885
123,533
1162,211
245,648
649,385
534,91
257,424
822,881
366,674
300,82
790,240
947,305
744,760
1079,427
434,64
58,312
881,825
386,881
823,244
1082,722
292,813
989,185
880,714
230,466
170,779
335,492
152,867
233,828
932,319
1099,749
218,755
322,764
163,544
659,418
543,563
212,465
250,663
141,167
475,625
1061,734
1170,715
1174,830
160,858
808,582
899,379
663,789
613,411
377,232
230,126
338,792
270,387
347,808
117,206
265,457
167,855
199,138
291,793
221,462
226,131
721,811
265,838
139,254
1203,517
1091,426
874,925
539,618
159,765
231,595
142,776
75,394
292,815
144,752
280,389
312,451
943,340
1148,706
289,748
124,161
912,376
1093,127
313,472
669,893
550,634
1225,721
941,807
525,600
335,474
232,652
974,862
446,242
238,432
223,450
970,875
680,397
843,899
245,737
722,807
587,462
238,458
248,132
931,207
805,431
610,465
91,718
133,814
603,501
117,732
963,842
128,768
177,116
391,108
392,232
1167,766
322,81
412,50
106,301
609,231
278,780
148,812
880,133
165,817
225,801
217,598
229,652
341,64
239,412
1090,812
167,552
622,514
254,851
421,614
89,398
52,422
1179,819
1179,754
707,819
302,776
434,289
637,211
366,836
300,453
959,346
388,249
236,476
1101,792
1185,714
116,486
216,463
985,303
1135,847
623,172
171,529
258,372
324,276
606,277
1023,526
159,526
279,126
595,169
1168,182
952,320
1166,243
1080,717
77,487
596,168
164,797
942,357
228,132
1173,814
664,406
395,57
249,891
836,103
1055,500
89,720
381,882
257,478
324,821
1179,772
942,387
283,475
334,468
112,498
596,732
175,894
417,90
101,793
576,196
580,140
268,84
253,413
627,251
662,755
549,600
332,864
274,407
647,397
113,219
1113,764
515,158
329,854
266,459
411,55
609,450
161,873
519,632
277,398
72,359
321,826
374,235
1141,911
159,142
280,101
150,788
382,666
1191,469
119,539
649,323
488,254
1201,719
164,863
263,782
604,526
271,112
883,124
1170,770
807,226
286,481
256,99
337,897
1153,394
289,464
1216,412
591,520
879,576
99,233
934,371
965,363
333,663
245,806
555,553
955,860
185,181
169,130
339,104
478,617
1066,455
870,880
630,274
145,533
465,114
409,289
1040,516
589,481
1105,816
187,755
660,776
275,833
561,544
430,629
346,839
648,871
960,302
369,661
127,748
204,471
452,117
277,760
207,469
52,364
819,135
156,779
547,139
944,400
1151,874
246,909
893,819
273,64
1157,728
277,462
386,868
128,497
295,625
94,295
290,442
345,905
1119,579
661,395
383,611
469,489
76,477
133,251
127,822
302,481
538,604
302,852
939,176
245,831
301,845
823,925
1204,429
234,243
188,871
601,179
467,266
469,298
811,225
246,838
338,477
307,673
971,327
863,138
275,468
167,771
258,82
438,65
1158,742
1028,148
336,693
363,859
168,765
157,833
678,400
450,117
413,237
1173,787
502,103
113,549
409,673
911,879
118,779
193,280
856,505
888,129
576,204
705,824
61,722
145,503
633,225
965,295
178,96
146,759
581,488
104,512
1175,385
187,797
338,474
67,305
249,749
1075,788
248,656
291,754
143,166
589,187
449,90
851,516
321,629
431,501
681,914
378,890
1190,714
216,590
1073,146
1155,419
63,454
141,507
362,107
237,450
503,233
82,486
169,545
517,120
312,483
823,173
992,317
221,733
455,93
255,106
159,772
991,318
1127,865
324,770
282,75
313,256
622,489
573,197
1168,267
270,473
109,794
270,63
619,232
229,474
676,397
292,760
271,485
159,557
326,862
119,237
467,300
134,514
963,299
86,414
204,736
597,228
102,202
132,242
746,562
349,819
457,636
498,258
167,186
859,116
1164,542
969,310
316,812
156,754
400,78
491,254
161,513
194,576
313,646
488,256
1221,722
1045,501
1143,575
469,251
229,275
1162,560
996,333
359,225
863,93
212,121
218,787
1155,255
616,508
931,327
49,353
589,513
271,404
1224,715
359,664
95,234
561,543
356,867
224,598
225,115
121,464
130,767
463,640
909,788
210,758
231,723
1014,330
1145,888
87,736
322,868
244,410
1138,817
505,118
178,896
293,752
452,292
614,339
205,588
220,780
544,573
92,483
795,548
235,473
827,929
580,173
302,850
856,806
450,100
622,510
296,856
648,483
903,385
98,280
299,435
363,242
464,605
318,490
347,107
800,151
135,505
960,910
906,779
1036,732
976,330
306,805
708,728
426,88
398,303
796,180
1194,762
1055,732
78,743
621,257
1119,846
430,249
1050,157
173,592
130,756
629,261
640,441
339,862
53,372
1198,735
590,468
876,442
1120,562
610,326
200,819
160,832
179,763
1225,453
338,471
269,596
77,376
483,616
576,173
451,660
109,732
307,860
564,533
249,904
330,876
343,54
348,626
282,723
600,227
1096,804
314,848
636,333
109,462
273,814
660,442
203,478
663,366
424,255
430,416
438,498
56,404
638,285
311,848
1076,504
1135,807
179,874
170,884
1145,729
576,574
117,795
258,906
191,867
966,301
210,115
301,84
322,855
441,339
272,393
639,899
1142,869
245,715
54,308
932,326
448,316
535,549
1142,504
456,275
186,742
576,518
431,89
598,219
661,437
231,420
53,307
449,303
628,269
1007,333
347,893
1041,724
498,237
1132,216
172,878
418,292
435,452
96,234
544,641
1100,139
654,425
233,729
344,114
421,643
544,164
600,181
325,453
826,920
429,657
1103,414
433,238
883,819
280,670
362,644
428,247
178,139
234,130
308,885
473,251
141,598
401,287
211,769
188,793
896,150
150,843
483,264
193,812
1076,814
382,256
256,798
839,87
914,561
1025,322
1119,440
128,516
604,500
355,843
460,459
975,361
999,448
131,179
143,133
121,236
559,151
302,421
315,859
648,515
352,654
817,430
349,815
225,446
213,795
86,725
829,898
248,471
449,234
514,616
580,589
302,720
671,334
175,572
306,755
56,317
936,774
664,323
606,218
656,475
675,428
641,501
156,735
268,892
250,803
483,464
1072,525
990,314
357,849
272,96
957,351
183,806
441,221
290,868
1133,731
338,890
202,612
496,629
264,844
79,738
1012,389
255,223
1064,790
1073,439
235,450
1110,567
662,743
823,929
700,819
1162,409
395,85
370,68
428,64
443,290
275,68
617,312
226,773
597,537
843,894
889,180
464,628
234,460
328,894
302,879
900,774
818,196
621,308
118,468
884,791
633,708
319,820
312,97
1143,397
211,637
388,269
1069,752
245,420
108,731
512,102
186,761
653,827
912,180
1176,406
76,356
197,746
177,885
188,783
236,888
949,298
179,121
1183,733
1056,366
1201,750
1018,321
1009,322
496,610
447,274
281,88
649,355
383,47
158,176
90,270
909,886
1106,861
247,116
595,225
287,470
557,145
846,453
612,238
672,829
59,721
409,419
1130,749
334,90
1101,741
1041,492
138,529
793,161
1202,730
394,437
1032,382
230,611
1159,844
605,449
1038,746
312,612
1157,866
1055,415
246,466
260,440
417,226
497,598
465,247
531,611
649,284
1047,737
276,646
268,416
394,52
1167,192
261,383
1144,708
62,293
286,468
264,632
212,581
565,149
136,580
287,443
1098,535
688,848
1137,848
211,759
648,225
934,793
315,747
624,359
1119,800
656,381
112,413
250,476
1084,404
295,70
796,558
481,261
987,902
444,296
173,158
94,206
691,827
779,720
1149,844
296,781
353,241
198,127
1175,490
343,660
146,726
203,94
279,826
194,750
1167,205
1062,714
480,90
136,191
1130,736
62,283
257,93
270,68
333,466
608,207
156,726
849,846
1167,370
236,855
927,742
455,486
366,234
838,224
850,500
473,242
616,439
400,233
1236,468
629,258
338,810
294,298
889,166
602,491
146,824
872,849
508,621
376,881
1015,181
472,247
265,92
895,680
217,461
472,110
444,318
515,593
797,220
347,894
1163,761
659,296
232,476
168,865
943,301
254,382
94,754
1095,735
427,115
626,250
86,757
294,726
184,808
236,416
516,142
815,188
469,117
174,160
137,514
297,464
1149,816
1163,219
117,725
1194,747
931,362
54,362
859,891
957,373
1147,820
160,906
166,781
234,471
638,492
96,526
1064,505
409,429
1174,275
305,731
298,479
459,298
459,654
1070,128
1111,157
416,487
179,876
480,139
361,911
99,200
123,829
899,783
438,80
462,257
139,733
180,722
395,224
596,465
1195,501
233,470
1210,418
176,903
256,850
263,407
292,646
248,907
431,246
907,160
617,380
1002,344
98,293
1084,775
432,313
1099,840
1090,821
1216,482
899,561
171,618
318,838
447,91
516,110
163,775
282,400
413,82
285,759
170,837
479,255
317,469
176,875
873,523
1057,558
953,829
183,117
149,166
104,776
320,466
975,323
930,360
829,214
324,61
799,426
379,227
404,282
637,801
1074,529
647,808
290,457
437,291
1130,880
276,451
283,319
160,814
475,112
874,560
116,228
304,463
732,740
1107,459
266,431
118,532
120,537
759,515
170,753
872,805
221,447
964,317
851,111
233,833
671,399
1116,758
891,183
580,523
171,733
1176,720
136,570
260,885
463,252
162,890
1162,807
1030,526
456,300
1159,732
402,242
316,621
695,826
216,869
1177,745
643,320
310,832
755,729
643,286
556,593
1056,431
640,294
304,62
954,317
1013,321
242,811
652,467
293,451
272,850
198,855
392,292
651,380
160,767
94,773
1138,829
56,401
1112,770
596,213
820,106
173,832
164,545
1215,743
646,273
596,581
236,759
378,78
85,717
474,615
609,557
1147,787
253,795
291,680
414,76
215,268
1216,713
337,682
330,886
423,322
261,425
519,554
638,364
1131,367
1079,798
130,729
250,473
270,876
393,84
321,675
675,873
307,678
1134,885
117,175
111,464
223,851
102,264
271,631
603,174
863,82
1093,826
856,106
50,324
262,374
1135,439
114,788
1121,594
208,127
72,726
359,72
858,452
234,470
421,244
445,248
1150,179
150,170
448,291
111,223
458,238
426,280
258,436
369,417
865,113
1054,705
598,229
1064,106
1099,827
293,863
1013,160
357,864
1158,377
630,268
659,860
493,468
393,257
1191,533
92,377
934,883
1157,253
63,396
153,896
294,736
1176,814
225,600
1142,169
232,432
58,338
1123,819
362,875
471,648
112,765
365,895
388,266
416,241
988,348
629,257
237,591
837,233
245,422
593,248
176,547
617,498
96,516
163,849
1053,751
377,683
674,379
233,127
283,93
632,226
970,311
1149,257
231,260
621,492
1032,177
901,167
492,105
900,179
644,261
286,603
233,756
1130,192
678,348
137,563
433,343
343,490
301,764
1170,720
117,568
851,101
1030,450
282,653
629,355
239,860
560,544
220,893
656,294
1152,849
991,330
247,860
455,287
450,81
246,445
940,167
368,60
917,341
215,484
588,210
95,277
676,710
285,90
331,882
255,731
655,835
1186,755
317,845
445,625
292,433
158,768
958,345
299,769
1040,751
924,378
494,607
211,467
243,831
91,423
430,310
238,311
827,436
627,445
759,584
1051,719
113,816
293,401
519,595
327,832
402,103
320,81
943,808
143,138
90,478
563,620
187,605
1137,838
298,430
816,597
242,484
218,778
554,607
1154,468
771,457
294,113
276,864
283,743
779,450
1143,544
590,181
1099,714
269,813
327,659
178,886
171,766
91,720
1213,748
647,800
258,451
972,832
613,229
969,327
255,432
160,529
1116,484
269,881
1170,217
699,754
223,592
210,717
136,529
1185,549
1079,117
1118,858
849,449
404,299
469,254
879,867
122,242
177,164
179,602
258,441
224,789
350,655
216,580
423,657
991,923
1158,850
332,819
920,388
306,457
83,204
364,878
1210,753
1136,864
303,411
229,126
1168,534
516,155
874,585
607,502
913,819
426,637
442,601
327,477
538,568
1013,127
315,862
1109,741
493,88
459,71
274,612
298,474
666,303
234,110
1119,808
652,349
433,269
800,164
277,773
505,132
713,832
78,288
642,267
934,792
111,279
826,79
246,849
200,834
858,120
638,490
477,286
1101,824
114,517
374,863
511,131
274,439
897,123
1121,717
833,834
1039,553
414,95
281,855
317,885
603,255
410,903
316,737
94,775
944,347
1196,253
1133,838
266,778
121,259
596,191
72,344
959,301
172,822
293,479
606,194
80,726
110,469
93,724
995,183
278,430
353,858
941,398
966,331
582,528
186,580
114,276
637,859
1207,411
244,456
209,736
175,878
168,740
185,633
886,572
782,557
192,486
235,862
695,818
188,847
1192,772
722,839
394,271
597,493
160,818
1032,156
278,771
179,723
286,890
108,547
952,317
276,392
1100,499
309,81
502,639
993,308
1008,156
633,223
849,399
905,753
892,915
236,456
249,662
162,822
1050,737
535,149
178,897
442,91
158,137
186,721
310,442
308,483
118,829
306,430
910,913
338,837
570,212
313,437
74,510
675,917
277,486
214,469
1053,520
1143,200
195,587
611,222
500,232
517,108
321,676
538,556
992,200
1096,134
1150,850
197,750
1182,774
656,249
550,580
192,625
981,368
384,884
294,250
147,821
188,139
223,884
99,728
311,845
586,210
279,616
1191,393
602,558
425,313
1183,421
121,804
104,368
116,414
333,487
228,759
255,463
1131,423
151,852
470,241
346,803
172,554
1142,871
1126,591
935,355
329,459
304,481
310,466
247,419
410,83
178,802
273,810
960,913
425,309
1211,742
434,65
688,783
910,182
518,599
226,766
207,719
664,329
516,128
266,433
1209,743
573,141
439,67
320,77
69,294
600,183
548,139
1134,817
364,834
70,280
1132,415
896,754
823,437
93,731
189,818
415,69
212,115
575,225
517,631
1052,103
145,820
220,455
1135,846
1106,558
567,578
509,590
265,491
633,470
235,602
946,162
444,328
332,54
596,453
486,237
1084,524
886,173
199,140
361,616
1031,398
328,453
225,861
145,591
1212,718
962,294
429,104
1061,395
179,597
366,833
218,861
495,648
449,639
97,317
605,545
954,903
151,136
209,459
1166,233
493,630
148,738
268,444
315,764
915,517
445,97
895,431
595,174
1150,887
306,669
403,233
133,771
272,459
1156,841
308,739
308,461
204,827
451,292
488,267
974,182
285,385
464,268
1020,432
265,789
408,656
146,529
320,806
987,348
644,495
262,842
951,926
1192,386
428,652
915,704
1061,736
161,915
90,248
432,329
1164,273
311,731
242,431
139,731
858,90
158,530
1026,477
603,177
308,442
490,271
245,410
510,100
269,616
736,501
1073,150
645,352
144,819
470,233
176,850
975,347
467,126
749,734
267,469
1006,314
275,401
371,666
375,442
206,456
273,71
86,453
80,353
45,326
533,580
470,645
249,721
451,288
1130,855
641,420
1155,277
429,648
333,464
256,828
154,131
335,54
1160,838
291,788
303,636
292,420
472,284
293,775
888,90
169,193
1145,739
792,131
981,339
463,99
906,743
933,379
463,229
202,589
932,354
232,843
227,131
930,401
607,498
436,253
1118,759
428,278
210,151
553,139
111,426
231,481
494,95
144,758
889,866
93,521
780,568
211,490
81,451
342,59
421,308
114,815
245,418
221,458
954,370
1080,454
56,341
243,94
179,843
876,568
98,498
792,158
954,311
55,416
1121,788
884,440
311,79
274,829
1181,743
293,402
1160,559
193,745
214,121
100,176
802,138
616,247
971,358
807,145
1140,839
1192,789
1150,789
195,473
651,416
634,280
1177,763
662,312
299,471
96,759
945,343
189,824
664,371
153,818
961,334
131,562
1198,240
56,441
88,459
468,113
1028,540
340,897
831,93
285,625
366,78
954,323
1059,399
646,405
295,633
1176,760
927,354
149,592
335,93
282,892
192,123
901,379
910,372
238,97
225,804
219,262
460,228
149,522
257,459
250,627
1122,529
661,336
69,461
178,618
169,836
1157,165
222,443
633,352
1165,743
198,821
437,71
299,774
257,223
231,126
103,527
1188,533
288,745
87,314
453,78
251,872
1160,519
226,487
644,289
315,767
679,316
160,800
951,365
1114,816
489,103
466,289
221,884
107,769
287,478
644,346
518,579
581,532
295,662
963,309
109,277
890,135
371,841
346,874
265,451
246,485
225,474
281,385
336,806
1222,709
168,872
308,665
1027,567
453,249
1090,780
175,753
357,89
256,403
418,264
617,796
578,600
144,524
162,728
909,766
162,846
188,103
421,306
882,132
371,885
224,479
107,407
313,777
1139,171
961,386
1138,827
326,889
250,440
98,201
941,363
219,469
1136,732
635,699
1110,370
258,211
355,832
377,109
100,776
959,299
617,477
429,663
494,653
1146,715
664,446
58,415
887,872
1076,799
424,107
91,270
229,472
972,300
608,464
1179,534
319,682
111,342
122,252
86,272
80,718
1123,826
443,301
272,809
429,54
612,528
90,765
924,814
65,264
1062,96
929,499
281,820
957,321
207,764
387,870
1051,371
887,112
337,811
1095,420
120,560
468,242
636,503
405,92
1103,802
563,547
620,231
398,651
1155,833
680,773
1042,509
613,427
248,891
81,744
1136,851
985,347
132,543
653,785
383,271
183,574
278,660
472,625
837,246
762,465
1025,538
442,122
1004,511
219,778
1147,816
389,285
291,474
120,732
228,604
141,208
566,536
949,384
397,73
889,887
1120,472
261,804
1157,860
643,228
1147,833
1162,725
1162,244
798,416
867,855
333,680
447,339
866,792
1033,722
707,772
494,410
201,607
280,487
1077,802
232,437
274,399
553,153
518,125
240,839
1155,513
77,393
641,843
1144,795
329,839
345,487
1141,879
486,271
228,118
248,892
711,851
237,415
174,630
367,872
995,476
660,935
238,95
1063,498
107,368
1052,763
212,880
1188,553
435,95
557,531
426,230
643,332
167,795
853,821
320,629
97,328
178,888
69,490
431,91
1069,795
256,387
114,417
622,782
738,532
172,772
278,808
1067,153
476,253
125,166
1144,896
676,910
149,751
621,502
76,496
318,800
441,231
1070,580
255,416
338,618
166,875
673,383
1192,225
281,92
247,819
1190,755
202,767
141,146
1173,727
625,376
1061,364
1124,882
322,819
827,229
293,804
780,499
949,315
803,221
287,676
97,357
186,627
620,470
117,233
243,111
1040,146
294,632
52,340
295,767
245,112
1131,895
122,471
291,611
904,562
285,94
247,441
598,578
331,85
205,491
131,796
1030,131
180,535
151,798
491,252
260,468
662,848
459,236
177,543
230,122
1066,549
550,613
331,818
222,243
432,73
399,655
1127,863
495,232
202,465
1073,98
465,448
924,340
143,817
675,804
112,349
1206,712
960,888
147,759
287,306
1146,895
1096,471
265,771
271,472
627,324
140,754
248,459
283,399
1089,414
1106,846
261,411
296,794
500,227
1152,257
159,169
729,777
263,98
968,325
244,868
1206,750
156,225
300,637
168,147
969,308
1112,125
973,363
665,399
476,68
1144,350
296,769
420,240
946,366
1197,711
128,192
289,728
425,307
646,372
268,649
211,807
1171,244
372,254
669,305
1184,732
817,908
1023,525
216,451
923,816
864,734
80,740
810,163
151,813
953,322
784,551
170,719
242,470
368,264
222,869
404,233
407,613
252,655
606,449
1121,839
1184,796
404,250
687,752
650,451
580,593
828,205
1191,418
253,720
377,108
460,270
187,807
385,869
553,149
980,342
607,575
1107,517
844,96
81,204
588,487
458,290
312,755
395,280
928,356
78,729
323,868
530,594
796,406
924,841
447,242
1000,149
1148,825
122,459
512,609
1105,131
182,792
604,236
127,534
127,494
928,371
1081,399
1093,383
288,465
282,643
597,468
836,251
306,865
245,454
1219,512
145,484
258,440
667,891
302,895
608,216
612,200
458,280
250,725
277,463
1119,754
1065,504
1128,446
854,790
239,615
259,659
230,94
293,470
1047,414
205,571
473,605
145,772
95,767
398,664
487,225
400,238
1002,347
249,321
696,856
318,791
1031,531
204,784
599,185
899,744
477,113
137,798
122,814
1063,778
292,727
1099,138
1130,397
926,368
87,213
982,199
426,309
532,113
452,229
986,324
1058,750
600,474
295,480
207,743
105,305
273,608
1040,139
173,867
286,619
110,455
900,150
727,847
327,894
186,136
301,480
490,603
987,910
933,314
313,473
294,766
207,472
612,781
615,226
490,230
743,528
333,474
150,533
598,177
301,784
1156,389
638,276
267,836
440,129
377,244
237,274
325,275
331,478
251,810
165,209
273,800
1201,779
557,131
572,196
1095,502
400,294
1139,423
339,630
465,294
467,243
633,259
292,232
77,223
252,389
219,766
148,542
709,765
220,861
268,775
107,289
105,417
270,470
288,474
1058,775
320,52
1161,796
400,616
499,139
999,165
283,759
236,854
952,176
272,447
674,334
444,91
192,775
399,251
164,542
622,368
1175,794
85,325
883,907
1114,513
1129,710
365,873
314,864
74,275
101,315
559,596
611,470
265,848
98,284
508,240
213,784
1096,815
1000,343
410,233
545,133
244,858
270,821
925,385
1022,178
422,310
413,107
670,356
1115,785
507,121
335,683
164,836
949,905
380,648
209,748
312,460
1153,830
75,361
318,797
84,745
1057,492
321,84
151,843
234,431
152,723
625,282
1049,480
223,627
1120,422
623,437
221,324
437,295
112,507
229,723
1157,583
345,830
264,444
69,277
107,440
315,282
295,669
514,106
277,891
707,805
445,115
622,862
406,57
1206,406
810,175
1073,429
849,129
309,752
151,837
484,485
223,454
362,885
1064,575
157,139
1140,887
920,168
898,153
981,885
1091,153
212,466
1115,595
554,161
505,619
1085,585
250,315
99,212
884,708
534,574
145,786
202,799
1125,148
1213,520
949,317
144,873
112,817
115,729
260,868
868,77
1148,837
1006,525
212,98
129,854
274,403
659,846
632,254
806,87
132,228
582,218
1028,465
673,370
1185,747
1051,727
1130,842
187,848
88,292
986,331
156,870
1092,434
376,875
150,181
847,79
926,795
821,121
82,412
622,393
1033,572
470,243
168,876
194,619
236,431
522,566
303,487
451,278
481,245
297,843
987,333
269,81
332,855
1200,783
317,478
207,609
658,450
1037,730
406,678
269,666
176,899
932,507
446,282
180,890
99,238
252,804
267,449
235,482
1127,815
581,547
305,859
950,332
175,529
1079,780
478,103
619,314
358,231
91,300
1146,524
447,492
319,83
99,443
302,424
263,478
1053,721
532,176
475,257
374,66
843,444
299,740
203,738
1188,803
325,93
70,275
554,123
806,221
636,364
465,625
810,243
265,471
1127,129
397,92
407,319
1130,748
1088,796
912,159
1185,803
581,231
1043,541
1227,448
488,231
330,820
297,642
242,611
222,730
456,490
491,246
372,249
163,884
1093,738
313,243
309,441
446,269
481,272
802,587
986,360
165,845
156,862
216,471
276,416
1055,748
203,572
426,459
194,155
242,756
123,547
526,617
1108,773
319,762
69,347
135,760
675,426
247,414
97,743
217,451
873,153
305,478
1075,724
267,441
170,877
449,660
641,828
337,792
89,203
464,117
899,356
262,433
224,113
228,599
233,458
307,432
915,337
95,496
306,875
470,89
483,647
1072,704
288,824
174,798
220,439
587,159
479,597
273,830
274,807
449,244
270,404
89,328
522,137
118,474
395,631
346,629
618,401
332,73
269,839
607,233
464,602
566,196
552,533
383,441
246,798
526,107
55,422
240,474
455,96
290,622
194,868
646,259
347,895
257,413
958,337
209,463
673,331
834,852
556,570
604,448
1076,595
46,388
643,468
526,606
902,355
603,739
181,840
1144,806
413,91
1041,464
938,354
777,491
669,293
622,394
764,448
190,823
165,894
140,189
641,355
426,336
119,567
548,143
437,509
487,395
192,875
824,916
93,197
1119,896
462,245
310,872
560,198
189,124
929,335
1175,720
556,550
1101,789
836,436
171,150
1003,149
224,482
247,458
1025,532
790,481
355,636
284,489
600,581
1125,874
194,815
71,301
433,234
220,759
136,163
450,68
942,406
987,298
1206,435
312,118
373,77
214,746
649,228
304,89
833,102
1063,707
139,159
618,217
827,143
290,748
678,886
315,444
1199,253
137,483
1103,782
593,233
649,858
1047,512
356,100
954,352
205,631
442,327
195,865
988,342
564,523
1156,408
949,362
236,773
535,611
348,664
545,137
175,565
1134,227
77,350
259,93
633,262
743,489
233,582
267,790
470,629
1090,727
332,640
385,660
400,301
164,730
308,824
608,235
363,62
135,801
1137,208
278,861
1062,736
949,184
354,860
220,902
1168,407
291,625
149,764
130,517
623,526
253,822
128,182
302,483
195,555
1179,452
91,766
792,418
336,811
148,750
768,548
370,881
119,219
653,919
1085,780
148,806
822,212
995,338
639,803
258,478
1098,833
279,806
281,885
306,448
455,665
438,235
499,248
210,455
306,856
186,840
585,238
936,358
911,349
300,478
424,309
618,318
616,722
110,544
220,858
647,340
287,743
240,455
502,91
404,653
169,853
247,435
146,553
1004,183
284,334
1133,893
308,476
224,451
1124,802
258,857
337,85
98,515
814,105
205,462
375,249
850,895
929,891
313,448
584,559
926,907
319,631
293,440
645,357
367,245
290,761
474,269
1141,871
1109,752
384,270
155,230
405,275
528,170
451,241
878,147
242,440
860,880
150,878
782,186
105,759
931,378
275,410
979,354
1061,742
586,174
231,458
291,475
655,295
1076,123
293,249
219,763
1112,525
319,611
523,568
485,640
341,845
243,473
606,294
1118,803
442,643
1228,711
1168,771
243,766
275,385
134,175
1048,718
187,739
969,334
855,571
1170,447
639,529
944,845
277,666
360,893
564,196
1136,847
244,421
621,448
472,108
418,86
595,244
195,848
195,168
269,384
952,859
245,486
577,152
367,865
465,257
297,440
610,477
1059,717
98,389
347,845
1014,501
215,464
578,133
206,647
529,147
970,877
263,818
111,246
1172,773
407,899
194,476
525,150
197,138
1101,427
285,878
742,506
647,505
1041,170
799,567
623,430
257,439
397,305
373,85
637,285
